epoch,train_acc,train_loss,val_acc,val_loss
0.0,0.006161971830985915,5.31815,0.00544945987654321,5.325539
1.0,0.005941901408450704,5.3000193,0.0078125,5.304733
2.0,0.006161971830985915,5.2789063,0.008053626543209876,5.29288
3.0,0.010123239436619719,5.261067,0.007161458333333333,5.278992
4.0,0.01386443661971831,5.2502985,0.012369791666666666,5.273149
5.0,0.021786971830985914,5.221321,0.016517168209876542,5.2424617
6.0,0.02624706572769953,5.2071857,0.018880208333333332,5.2393003
7.0,0.030149647887323945,5.1823273,0.022376543209876542,5.2245975
8.0,0.03438967136150235,5.1670685,0.032552083333333336,5.200081
9.0,0.04225352112676056,5.1413074,0.04132908950617284,5.162146
10.0,0.05215669014084507,5.1100426,0.043209876543209874,5.1557393
11.0,0.06123826291079812,5.0875683,0.047526041666666664,5.115504
12.0,0.06718016431924882,5.0509195,0.04972029320987654,5.098517
13.0,0.07152288732394366,5.023204,0.05386766975308641,5.068214
14.0,0.08066314553990611,4.9824743,0.05232445987654321,5.0153437
15.0,0.08654636150234742,4.9453077,0.07404996141975308,4.9855957
16.0,0.09556924882629107,4.904042,0.06867283950617284,4.9608464
17.0,0.0996919014084507,4.8620515,0.07120466820987655,4.897039
18.0,0.11069542253521127,4.8212695,0.07860725308641975,4.8548355
19.0,0.11625586854460093,4.7662845,0.08625096450617283,4.782547
20.0,0.12477992957746478,4.717975,0.08796296296296297,4.748407
21.0,0.13683978873239436,4.6694784,0.07836612654320987,4.732734
22.0,0.1449237089201878,4.6203346,0.09927179783950617,4.718077
23.0,0.14464495305164318,4.5798306,0.1048900462962963,4.601478
24.0,0.15030809859154928,4.5210853,0.11009837962962964,4.545615
24.0,0.16159037558685446,4.475741,0.11832079475308642,4.579109
25.0,0.17403169014084505,4.42376,0.11328125,4.4676557
26.0,0.1719336854460094,4.3845863,0.1470389660493827,4.424177
27.0,0.19003814553990608,4.3122573,0.12897858796296297,4.372338
28.0,0.18639964788732394,4.2945843,0.1331983024691358,4.3601303
29.0,0.1991637323943662,4.2276015,0.14460358796296297,4.2566566
30.0,0.20186326291079812,4.205568,0.14672550154320987,4.2680717
31.0,0.2088468309859155,4.1380095,0.15518904320987656,4.2483754
32.0,0.21826584507042252,4.102697,0.16722125771604937,4.168463
33.0,0.2193075117370892,4.0569096,0.16958429783950615,4.0734124
34.0,0.24417546948356808,3.9915109,0.18113425925925927,4.077866
35.0,0.23877640845070422,3.9669473,0.17787905092592593,4.039346
36.0,0.2443368544600939,3.9247248,0.1824363425925926,4.0177855
37.0,0.24571596244131455,3.8928506,0.18373842592592593,3.9920814
38.0,0.2647007042253521,3.8418918,0.1963493441358025,3.9187794
39.0,0.2651408450704225,3.8240438,0.1865113811728395,3.936568
40.0,0.26888204225352114,3.7716782,0.19642168209876543,3.9402444
41.0,0.2584213615023474,3.7461712,0.19326292438271606,3.8520555
42.0,0.265625,3.7345822,0.2158082561728395,3.830138
43.0,0.28686913145539905,3.6812027,0.22198109567901234,3.765932
44.0,0.28681044600938965,3.6493552,0.22873263888888887,3.7559025
45.0,0.3012323943661972,3.613329,0.2119743441358025,3.7613983
46.0,0.3031543427230047,3.595787,0.21889467592592593,3.757887
47.0,0.30397593896713615,3.5694726,0.21824363425925927,3.714199
48.0,0.30391725352112675,3.544817,0.24582851080246915,3.6746132
48.0,0.3203785211267606,3.521896,0.23558063271604937,3.7118218
49.0,0.3202171361502347,3.495312,0.24925250771604937,3.6141033
50.0,0.325,3.4970846,0.2525077160493827,3.592889
51.0,0.3453638497652582,3.4196215,0.23890817901234565,3.5978677
52.0,0.33940727699530515,3.4310756,0.23890817901234565,3.6205204
53.0,0.33764671361502346,3.4032545,0.2629243827160494,3.5241077
54.0,0.3388057511737089,3.407932,0.2584394290123457,3.5610886
55.0,0.3545921361502347,3.3468935,0.2629243827160494,3.5956829
56.0,0.3532863849765258,3.3320236,0.25991030092592593,3.5164986
57.0,0.3566901408450704,3.3110034,0.279272762345679,3.454853
58.0,0.36345363849765255,3.2775247,0.2814670138888889,3.470122
59.0,0.3676349765258216,3.2608504,0.27763310185185186,3.4658947
60.0,0.3648327464788732,3.2645998,0.27447434413580246,3.4641502
61.0,0.3729166666666667,3.2344732,0.27177372685185186,3.4605799
62.0,0.38083920187793424,3.2075229,0.29009934413580246,3.405986
63.0,0.3803550469483568,3.2100372,0.27358217592592593,3.449334
62.0,0.386781103286385,3.1911647,0.2717978395061728,3.4706013
63.0,0.39107981220657273,3.1681097,0.2896170910493827,3.393693
62.0,0.41098884976525824,3.1282706,0.2711467978395062,3.4611933
63.0,0.3897593896713615,3.156549,0.29091917438271603,3.3857968
62.0,0.4321156103286385,3.0704052,0.2746431327160494,3.4459019
63.0,0.3879988262910798,3.145246,0.2941743827160494,3.3767211
64.0,0.38887910798122066,3.1559713,0.30702642746913583,3.3581905
65.0,0.4070422535211267,3.0923123,0.2961998456790123,3.3705862
66.0,0.4057071596244131,3.0987537,0.28756751543209874,3.400712
67.0,0.4096684272300469,3.1010203,0.3074363425925926,3.3156984
68.0,0.4094043427230047,3.0977466,0.2975019290123457,3.3613708
69.0,0.418412558685446,3.046915,0.3013358410493827,3.3866138
70.0,0.423268779342723,3.0343091,0.3019868827160494,3.3190134
71.0,0.42601232394366195,3.0161483,0.3309461805555555,3.2669399
72.0,0.4373532863849765,3.000603,0.32687114197530864,3.2908866
73.0,0.4339348591549296,2.9729636,0.31864872685185186,3.283041
74.0,0.4213908450704225,2.9998102,0.3215904706790123,3.2969065
75.0,0.4353579812206573,2.9637163,0.32101176697530864,3.2798107
76.0,0.4475205399061033,2.9410062,0.33550347222222215,3.2479422
77.0,0.4249706572769953,2.9870071,0.3176842206790123,3.2865295
78.0,0.4386150234741784,2.9528868,0.3306086033950617,3.3241742
79.0,0.43343603286384974,2.945188,0.3240258487654321,3.2691748
80.0,0.43145539906103286,2.9499547,0.34022955246913583,3.2405322
81.0,0.45005868544600935,2.924464,0.3512008101851852,3.2285137
82.0,0.4435592723004695,2.9097662,0.3673804012345679,3.177438
83.0,0.46112089201877937,2.8780756,0.33053626543209874,3.2299907
84.0,0.45886150234741785,2.8838625,0.339723186728395,3.2165394
85.0,0.4631602112676056,2.8773794,0.34396701388888884,3.1995971
86.0,0.4586854460093897,2.8715732,0.3618586033950617,3.1852553
87.0,0.453080985915493,2.9060497,0.3391685956790123,3.1593812
88.0,0.45896420187793424,2.8594253,0.3343460648148148,3.1422489
89.0,0.45098298122065733,2.8818326,0.3394820601851852,3.1759956
90.0,0.4567634976525822,2.8599744,0.3416039737654321,3.1768749
91.0,0.4627640845070423,2.849024,0.3624373070987654,3.142184
92.0,0.4689260563380282,2.8283637,0.3485243055555555,3.1475952
93.0,0.4680457746478874,2.8346627,0.35325038580246915,3.1252058
94.0,0.4752494131455399,2.8099885,0.33892746913580246,3.167009
95.0,0.462162558685446,2.827696,0.3669945987654321,3.101024
94.0,0.5096390845070423,2.7065542,0.35486593364197533,3.1593742
95.0,0.4985328638497653,2.7357762,0.3677420910493827,3.1327038
96.0,0.4981514084507042,2.7498388,0.37473476080246915,3.104901
97.0,0.5105927230046948,2.6905603,0.3742283950617284,3.0992222
98.0,0.5031983568075117,2.7088568,0.36178626543209874,3.124223
