train_acc,train_loss,val_acc,val_loss
0.00775709219858156,5.2889743,0.019405043341213554,5.2368097
0.041474586288416077,5.127975,0.09254334121355398,4.9637895
0.12904846335697398,4.9111576,0.15142336485421592,4.672523
0.18971631205673758,4.6440654,0.19264676910953507,4.47231
0.22659574468085106,4.408949,0.24064223798266351,4.1286983
0.27485224586288415,4.183007,0.2927009456264775,3.8139899
0.34336583924349884,3.9482405,0.3013938140267928,3.6837277
0.354225768321513,3.7540314,0.32599487785658,3.453607
0.38520981087470446,3.5853863,0.3949714342001576,3.1974435
0.4498965721040189,3.4113111,0.4115937746256895,3.0656517
0.46186465721040193,3.2478626,0.4420557525610717,2.9904284
0.5017582742316785,3.13249,0.463283096926714,2.8146596
0.5537529550827424,2.9768407,0.49581363278171786,2.6771412
0.5692228132387707,2.844585,0.5414942868400315,2.5985043
0.5826536643026005,2.7616472,0.5505072892040977,2.5343468
0.6082890070921986,2.6674821,0.561933609141056,2.4247336
0.6461879432624114,2.5372963,0.5626477541371158,2.4031518
0.65326536643026,2.4580371,0.6130072892040977,2.3211443
0.678590425531915,2.3891442,0.6139676910953507,2.2412539
0.7065455082742317,2.3097825,0.6188189519306541,2.2421017
0.704861111111111,2.2437127,0.6386426319936958,2.1778495
0.7180998817966903,2.1748278,0.6512756107171,2.1247191
0.7481087470449173,2.0975301,0.6559791174152877,2.0946918
0.7684988179669031,2.028588,0.6563485027580772,2.102771
0.7787234042553192,1.9757977,0.6550187155240347,2.0648139
0.7829343971631205,1.9359996,0.682279353821907,2.0073388
0.8026891252955083,1.8645461,0.6851851851851851,1.9882427
0.8066489361702127,1.8414583,0.7015612687155239,1.9717801
0.8177304964539007,1.7978557,0.7012657604412923,1.9315563
0.8401152482269504,1.7484478,0.6963652482269503,1.9327168
0.8434101654846335,1.6974496,0.7007732466509062,1.9379762
0.8442966903073286,1.6882962,0.6992218282111898,1.9033849
0.8567966903073286,1.6347744,0.7102787628053586,1.9002074
0.8798758865248227,1.5913697,0.7143173758865248,1.8933733
0.8749408983451537,1.5721781,0.7166814420803783,1.8809147
0.8832446808510638,1.5596383,0.7232072498029944,1.8521559
0.8935874704491726,1.5091153,0.7112391646966115,1.874084
0.9015366430260047,1.4843954,0.7299793144208038,1.8517209
0.8926713947990543,1.4837786,0.7349290780141844,1.8517078
0.9077423167848699,1.4557817,0.7391646966115051,1.8403398
0.9181294326241135,1.4079622,0.7370468873128447,1.8326273
0.9238918439716313,1.3999256,0.7499261229314421,1.8148023
0.9208481087470449,1.3784486,0.729683806146572,1.856035
0.9334810874704492,1.349534,0.7397064617809298,1.8275821
0.9356678486997636,1.3352144,0.7241676516942473,1.8362825
0.9336731678486998,1.321939,0.7319739952718677,1.8251519
0.9472222222222223,1.3008256,0.7278615051221434,1.8228074
0.947443853427896,1.2883487,0.7455673758865248,1.8258536
0.9482712765957447,1.2803268,0.7382535460992907,1.8140486
0.9546394799054375,1.2655858,0.7403713553979511,1.8261994
0.9596335697399527,1.2380323,0.7371700157604413,1.8251854
0.9618794326241135,1.2356759,0.7410362490149723,1.8094356
0.9622340425531916,1.222812,0.7430309298660362,1.8019092
0.9691637115839243,1.1984043,0.7370468873128447,1.8075715
0.9697695035460994,1.199417,0.7480545705279749,1.786961
0.9673611111111111,1.185043,0.7369237588652482,1.8058364
0.9740395981087471,1.1789689,0.7302748226950354,1.8342105
0.9758126477541371,1.159588,0.7532505910165485,1.7965066
0.9709367612293145,1.164233,0.746059889676911,1.7934158
0.9806589834515367,1.1507621,0.7412825059101655,1.8349582
0.981604609929078,1.1355548,0.7482269503546098,1.8088784
0.9818262411347518,1.1330601,0.7473896769109536,1.808601
0.981604609929078,1.1310163,0.752167060677699,1.8049531
0.9867021276595744,1.1146604,0.7426122931442081,1.8545545
0.9846778959810875,1.1135987,0.7403221040189124,1.8375428
0.9882239952718677,1.1024587,0.7383766745468873,1.8342824
0.9871158392434989,1.1008565,0.7449024822695035,1.8150156
0.9893321513002364,1.0824008,0.7407407407407408,1.8312504
0.9902482269503546,1.0800407,0.7451487391646966,1.8107604
0.9900265957446809,1.0803456,0.7319739952718677,1.8265305
0.9919621749408984,1.0688322,0.7424891646966115,1.8246301
