train_acc,train_loss,val_acc,val_loss
0.007922535211267605,6.2062607,0.010416666666666666,5.775637
0.014304577464788732,5.7070875,0.014973958333333334,5.717298
0.02096537558685446,5.5644255,0.03409529320987654,5.446461
0.04897300469483568,5.21843,0.041015625,5.1936755
0.07312206572769953,5.034722,0.05931712962962963,5.1340604
0.09100645539906103,4.8605285,0.09244791666666667,4.802199
0.15812793427230046,4.4488873,0.1267843364197531,4.578384
0.20578051643192488,4.263795,0.1331983024691358,4.5293407
0.22266725352112676,4.1181884,0.1904176311728395,4.2052493
0.32441314553990613,3.716192,0.2315055941358025,4.0258565
0.34856220657276993,3.6258845,0.2332175925925926,3.9879887
0.36144366197183103,3.4995956,0.27999614197530864,3.7084234
0.46464201877934275,3.145569,0.2941743827160494,3.6527283
0.45089495305164323,3.150564,0.29660976080246915,3.656346
0.4765404929577465,3.0013561,0.3376977237654321,3.4381864
0.5691901408450705,2.726535,0.3602430555555555,3.353761
0.5278022300469484,2.805913,0.3494164737654321,3.4472992
0.5775528169014085,2.6317585,0.4000289351851852,3.1855733
0.6443955399061032,2.4083648,0.39995659722222215,3.2157555
0.6064407276995305,2.504144,0.3845727237654321,3.2374775
0.6551349765258216,2.3273513,0.427782600308642,3.0891278
0.6971537558685447,2.1870556,0.42874710648148145,3.1048567
0.6533157276995305,2.306984,0.4153404706790123,3.1429567
0.7312353286384976,2.0766418,0.4547164351851852,3.0065854
0.7488849765258216,2.0078626,0.4323398919753087,3.100289
0.7077171361502348,2.0935318,0.4465663580246913,3.0198224
0.7966989436619718,1.8735601,0.47359664351851855,2.9156227
0.795099765258216,1.8541797,0.4586226851851852,3.0103471
0.7581719483568075,1.947403,0.4816502700617284,2.9290264
0.8115463615023474,1.804982,0.45464409722222215,3.0253735
0.7938967136150235,1.8471916,0.44950810185185186,3.0273721
0.8311473004694835,1.7281293,0.4584538966049383,3.0295455
0.8478579812206573,1.6671574,0.4422743055555555,3.058585
0.8136296948356807,1.7660173,0.406298225308642,3.304287
0.8928257042253521,1.5518063,0.45146122685185186,3.0017855
0.8981073943661971,1.5240213,0.4582127700617284,3.0445793
0.9088908450704225,1.4969531,0.4308690200617284,3.242155
0.8785211267605634,1.5926027,0.421850887345679,3.1727254
0.9202171361502346,1.4412656,0.46383101851851855,3.0751543
0.9632482394366197,1.3100938,0.488160686728395,2.986441
0.9696302816901409,1.2867398,0.48148148148148145,2.99903
0.9766725352112676,1.2652665,0.4712336033950617,3.047446
0.9777728873239436,1.2679427,0.4792148919753087,3.0657942
0.972593896713615,1.28155,0.45838155864197533,3.1744907
0.9925176056338029,1.1982998,0.486207561728395,3.0325649
0.9936179577464789,1.1822271,0.47911844135802467,3.0660627
0.9940580985915493,1.171203,0.470823688271605,3.081226
0.9964788732394366,1.1645889,0.4722945601851852,3.0956123
0.9944395539906103,1.171457,0.48873939043209874,3.095403
0.998899647887324,1.1395658,0.486448688271605,3.1025116
0.9995598591549296,1.1312625,0.482373649691358,3.1317482
0.998899647887324,1.1252238,0.4796971450617284,3.1294835
0.998899647887324,1.1227993,0.48075810185185186,3.139644
0.9993397887323944,1.1283312,0.48394097222222215,3.1514626
0.9995598591549296,1.1092763,0.4829523533950617,3.1635056
0.9997799295774648,1.1064175,0.4949845679012346,3.1672323
1.0,1.1028961,0.48140914351851855,3.1734047
1.0,1.1016918,0.4829523533950617,3.1752222
0.9986208920187793,1.1075114,0.47612847222222215,3.1986237
0.9966989436619719,1.1288631,0.5153356481481481,2.9818962
0.9975792253521126,1.1200011,0.5102961033950617,3.015518
0.998899647887324,1.1145395,0.5237268518518519,2.9957855
0.9982394366197183,1.1128756,0.511766975308642,3.018053
0.997080399061033,1.1145012,0.5204716435185185,3.0249045
0.9995598591549296,1.0918022,0.5231481481481481,3.03206
0.9997799295774648,1.0895348,0.5196518132716049,3.0494845
1.0,1.0866275,0.5250289351851852,3.0477536
1.0,1.0846367,0.5185185185185185,3.0546055
0.9995598591549296,1.0887231,0.5247878086419754,3.0703328
1.0,1.0777085,0.5198929398148148,3.0888813
1.0,1.0893247,0.4953221450617284,3.2382908
1.0,1.083804,0.48693094135802467,3.2284439
1.0,1.0806886,0.48726851851851855,3.2447789
1.0,1.0801115,0.4929591049382716,3.2444994
1.0,1.074102,0.4988184799382716,3.2725754
1.0,1.073535,0.4930314429012346,3.2476094
