epoch,train_acc,train_loss,val_acc,val_loss
0.0,0.005941901408450704,6.738148,0.005208333333333333,6.4914374
1.0,0.008802816901408451,6.2448654,0.009765625,6.091936
2.0,0.011443661971830986,5.9346423,0.00390625,5.8884025
3.0,0.013424295774647887,5.779843,0.007161458333333333,5.7825394
4.0,0.018764671361502346,5.6879473,0.0078125,5.70941
4.0,0.018045774647887324,5.6309223,0.0078125,5.665399
5.0,0.016725352112676055,5.5808897,0.007161458333333333,5.6268334
6.0,0.018926056338028168,5.5376406,0.013020833333333334,5.586481
7.0,0.02112676056338028,5.499793,0.019362461419753087,5.557781
8.0,0.02800762910798122,5.460445,0.014973958333333334,5.533525
8.0,0.028227699530516435,5.431645,0.015625,5.5131087
9.0,0.030809859154929578,5.3991356,0.022786458333333332,5.489151
10.0,0.035269953051643196,5.3639016,0.020182291666666668,5.464166
11.0,0.03631161971830986,5.343633,0.018470293209876542,5.4664283
12.0,0.044351525821596245,5.304745,0.024739583333333332,5.450763
12.0,0.04077171361502348,5.284349,0.022376543209876542,5.4232445
13.0,0.04803403755868545,5.252529,0.030840084876543206,5.4113784
14.0,0.04627347417840376,5.2313747,0.024739583333333332,5.391287
15.0,0.051276408450704226,5.208547,0.025872878086419752,5.3911967
16.0,0.05403462441314554,5.167595,0.026692708333333332,5.3852563
16.0,0.055956572769953056,5.143795,0.030598958333333332,5.3509088
17.0,0.05991784037558685,5.1123238,0.03279320987654321,5.334062
18.0,0.06189847417840375,5.0853205,0.03409529320987654,5.3091016
19.0,0.06580105633802817,5.0608325,0.03628954475308642,5.2977643
20.0,0.06993838028169014,5.020437,0.03604841820987654,5.2880445
20.0,0.07312206572769953,4.9853816,0.043209876543209874,5.2431107
21.0,0.07516138497652583,4.9622407,0.043209876543209874,5.247235
22.0,0.08308392018779344,4.927387,0.03995466820987654,5.222998
23.0,0.08692781690140845,4.900829,0.04735725308641975,5.187851
24.0,0.09194542253521128,4.8578157,0.04345100308641975,5.1829324
24.0,0.09562793427230047,4.8258777,0.05078125,5.1630135
25.0,0.09320715962441316,4.819059,0.047116126543209874,5.158003
26.0,0.1042693661971831,4.754764,0.04451195987654321,5.128962
27.0,0.10629401408450705,4.7461624,0.05321662808641975,5.120325
28.0,0.11373239436619717,4.701089,0.05907600308641975,5.0872774
28.0,0.11851525821596244,4.663278,0.052083333333333336,5.0760617
29.0,0.1121919014084507,4.6443214,0.04605516975308641,5.105554
30.0,0.12027582159624413,4.6373825,0.05167341820987654,5.062973
31.0,0.12940140845070422,4.5913324,0.062331211419753084,5.0482445
32.0,0.1415199530516432,4.541986,0.06298225308641975,5.0171885
32.0,0.14074237089201877,4.5060315,0.059895833333333336,5.0288
33.0,0.13617957746478873,4.510562,0.05191454475308641,5.0486593
34.0,0.14448356807511736,4.474376,0.05753279320987654,5.0052867
35.0,0.1547681924882629,4.4299235,0.06819058641975308,4.9990964
36.0,0.15780516431924885,4.397761,0.06493537808641975,4.9908376
36.0,0.1571449530516432,4.3626075,0.057942708333333336,4.9926314
37.0,0.1595070422535211,4.3638024,0.06428433641975308,4.9761424
38.0,0.17188967136150235,4.320929,0.06209008487654321,4.9686255
39.0,0.1783744131455399,4.2979274,0.07103587962962964,4.9602923
40.0,0.18311326291079813,4.276856,0.06884162808641975,4.9553585
40.0,0.19395539906103287,4.2004123,0.061197916666666664,4.9717593
41.0,0.1941167840375587,4.2093143,0.06363329475308642,4.9354496
42.0,0.20732100938967138,4.1533303,0.06664737654320987,4.932231
43.0,0.2099618544600939,4.1301227,0.0697337962962963,4.918325
44.0,0.215962441314554,4.115146,0.0757619598765432,4.9238725
44.0,0.23318661971830984,4.047687,0.0699025848765432,4.9547215
45.0,0.231968896713615,4.0508075,0.06753954475308642,4.9508953
46.0,0.23240903755868544,4.0177298,0.06209008487654321,4.9273543
47.0,0.23973004694835678,3.9932578,0.07209683641975308,4.970803
48.0,0.24957453051643191,3.9712405,0.08097029320987655,4.9004855
48.0,0.27677523474178406,3.8759258,0.0757619598765432,4.949652
49.0,0.2687793427230047,3.8966098,0.07257908950617284,4.9255204
50.0,0.28600352112676053,3.8202837,0.06664737654320987,4.909288
51.0,0.28814553990610325,3.7989256,0.0718557098765432,4.9551206
52.0,0.2819835680751174,3.807916,0.0816213348765432,4.9077024
52.0,0.3193075117370892,3.6987839,0.076171875,4.9599648
53.0,0.32039319248826287,3.6855893,0.07648533950617284,4.917303
54.0,0.3338761737089202,3.6378458,0.07250675154320987,4.933664
55.0,0.3369571596244132,3.6243532,0.07014371141975308,4.971902
56.0,0.3334213615023474,3.6258192,0.07901716820987655,4.9486504
56.0,0.3642605633802817,3.5015056,0.07445987654320987,4.959848
57.0,0.34697769953051644,3.5500162,0.07298900462962964,4.956539
58.0,0.3799882629107981,3.4461834,0.07014371141975308,4.9642205
59.0,0.37348884976525826,3.459512,0.0679494598765432,5.0227594
60.0,0.3905369718309859,3.4362128,0.07901716820987655,4.9339185
60.0,0.4296801643192488,3.28891,0.08292341820987655,4.977678
61.0,0.432981220657277,3.2939217,0.0755931712962963,4.970948
62.0,0.4538879107981221,3.2224774,0.0777150848765432,5.0250506
63.0,0.4358861502347418,3.2422955,0.07144579475308642,5.0127125
64.0,0.4381161971830986,3.249929,0.08080150462962964,4.9939275
64.0,0.4953198356807511,3.0652497,0.0796682098765432,5.0055842
65.0,0.4957012910798122,3.0729907,0.07525559413580248,5.049737
66.0,0.515669014084507,3.004257,0.07445987654320987,5.0057945
67.0,0.5207893192488263,2.9753516,0.07795621141975308,5.0487857
68.0,0.5211414319248826,2.9819124,0.0757619598765432,5.0176606
68.0,0.5842282863849765,2.804501,0.0816213348765432,5.0559936
69.0,0.5793867370892019,2.7963018,0.07867959104938271,5.0467777
70.0,0.597212441314554,2.7763684,0.07291666666666667,5.0850964
71.0,0.5901115023474178,2.7628875,0.06925154320987655,5.1013
72.0,0.5995011737089202,2.7682037,0.07990933641975308,5.098204
72.0,0.653550469483568,2.566757,0.06966145833333333,5.125511
73.0,0.6456279342723005,2.587229,0.07298900462962964,5.1414013
74.0,0.6784184272300469,2.5150688,0.08097029320987655,5.130118
75.0,0.690962441314554,2.4888659,0.07641300154320987,5.168993
76.0,0.658025234741784,2.5532804,0.08446662808641975,5.1351724
76.0,0.7294747652582159,2.3282595,0.07096354166666667,5.2221274
77.0,0.704225352112676,2.4006643,0.07055362654320987,5.21583
78.0,0.696244131455399,2.4203186,0.07641300154320987,5.1754165
79.0,0.7533010563380281,2.253936,0.07014371141975308,5.2355304
80.0,0.7207012910798122,2.3116066,0.0777150848765432,5.190952
80.0,0.8120598591549296,2.0638707,0.068359375,5.318485
81.0,0.7811913145539906,2.1535532,0.07404996141975308,5.2523894
82.0,0.8003961267605634,2.082051,0.06925154320987655,5.342089
83.0,0.8040199530516432,2.0680249,0.07470100308641975,5.333113
84.0,0.7785211267605634,2.123205,0.07925829475308642,5.321939
84.0,0.8668573943661971,1.863164,0.07552083333333333,5.3755937
84.0,0.8668573943661971,1.863164,0.07552083333333333,5.3755937
84.0,0.8668573943661971,1.863164,0.07552083333333333,5.3755937
