epoch,train_acc,train_loss,val_acc,val_loss
0.0,0.005941901408450704,5.373343,0.0032552083333333335,5.3362656
1.0,0.006161971830985915,5.3158736,0.0026041666666666665,5.326897
2.0,0.005721830985915493,5.3048377,0.0006510416666666666,5.325498
3.0,0.006382042253521127,5.298682,0.005208333333333333,5.324032
4.0,0.006602112676056338,5.2970996,0.001953125,5.325401
4.0,0.009521713615023474,5.2939386,0.005859375,5.326474
5.0,0.0077024647887323945,5.2855716,0.0006510416666666666,5.3217926
6.0,0.009242957746478873,5.277625,0.001953125,5.3076267
7.0,0.010783450704225352,5.260178,0.008463541666666666,5.292292
8.0,0.011883802816901408,5.2404695,0.0078125,5.287224
8.0,0.014744718309859154,5.2193103,0.01171875,5.2646728
9.0,0.018265845070422535,5.1914296,0.015866126543209878,5.25029
10.0,0.02574823943661972,5.1530175,0.020182291666666668,5.204414
11.0,0.030589788732394367,5.096979,0.03197337962962963,5.122136
12.0,0.04181338028169014,4.9691877,0.03604841820987654,4.9962583
12.0,0.07186032863849766,4.751347,0.046223958333333336,4.7326245
13.0,0.11285211267605633,4.4488873,0.08617862654320989,4.457572
14.0,0.1705692488262911,4.13743,0.1454957561728395,4.174185
15.0,0.23400821596244128,3.840474,0.20375192901234565,3.8903027
16.0,0.30977112676056334,3.5513878,0.25185667438271603,3.663132
16.0,0.37293133802816897,3.2971346,0.30442226080246915,3.4669533
17.0,0.44171068075117376,3.0700684,0.36072530864197533,3.2461948
18.0,0.4977846244131455,2.8429184,0.3821373456790123,3.058771
19.0,0.5427230046948357,2.6639175,0.441382137345679,2.8765876
20.0,0.5799735915492958,2.4993396,0.48092689043209874,2.7478523
20.0,0.6151848591549296,2.3554883,0.488329475308642,2.6486778
21.0,0.6543133802816901,2.2434773,0.5335648148148148,2.5327623
22.0,0.6821009389671362,2.1248386,0.5491898148148148,2.42788
23.0,0.7047095070422534,2.0403907,0.5862268518518519,2.3586738
24.0,0.7218749999999999,1.9604313,0.5988136574074074,2.2906566
24.0,0.7479019953051643,1.8842593,0.6108699845679012,2.2494946
25.0,0.7617664319248826,1.8309572,0.6155960648148148,2.1848497
26.0,0.7825704225352113,1.7670287,0.6436631944444444,2.1276526
27.0,0.7870158450704225,1.7245667,0.6505835262345679,2.097986
28.0,0.8020980046948356,1.6803213,0.6507282021604938,2.0769491
28.0,0.8210827464788732,1.634056,0.6595293209876544,2.053208
29.0,0.8335680751173709,1.6031146,0.6684027777777777,2.012426
30.0,0.8424295774647887,1.5672282,0.693142361111111,1.9729608
31.0,0.8431338028169014,1.54212,0.6785783179012346,1.9707063
32.0,0.8529342723004695,1.5161018,0.6826292438271605,1.9610528
32.0,0.8672975352112676,1.4808062,0.6771074459876543,1.9504904
