train_acc,train_loss,val_acc,val_loss
0.004830246913580247,5.4143004,0.003289473684210526,6.089909
0.008541666666666666,5.2274876,0.012335526315789474,5.103657
0.01125,5.0776124,0.012335526315789474,5.2342744
0.019375,4.9535317,0.01069078947368421,5.2009315
0.029490740740740738,4.7502346,0.027138157894736843,4.746446
0.041234567901234566,4.5819745,0.05016447368421053,4.4629602
0.06170524691358025,4.32368,0.046052631578947366,4.555091
0.0833179012345679,4.056839,0.03782894736842105,4.5341983
0.10632716049382716,3.886804,0.08552631578947369,4.0649514
0.1040354938271605,3.8338208,0.1119517543859649,3.8603423
0.1461033950617284,3.5995615,0.10043859649122808,3.8702486
0.18032407407407408,3.3129647,0.09572368421052632,4.084072
0.20202932098765433,3.2209077,0.15718201754385963,3.616107
0.21006172839506174,3.158237,0.20663377192982457,3.3720093
0.2727700617283951,2.8536978,0.1838267543859649,3.475776
0.33089506172839506,2.5316179,0.14331140350877195,3.956202
0.35118055555555555,2.4458866,0.23728070175438598,3.1736996
0.3633796296296296,2.3938415,0.2638157894736842,3.0270278
0.4311805555555555,2.1121216,0.23399122807017547,3.1818626
0.5244212962962963,1.7257798,0.1826754385964912,3.7631855
0.5371682098765432,1.6495882,0.2691337719298246,3.1681411
0.5257484567901235,1.6635685,0.2913377192982456,2.9576151
0.6048611111111111,1.3997251,0.2338815789473684,3.3900387
0.6907484567901234,1.1086303,0.2081688596491228,4.182999
0.6925308641975308,1.0561796,0.27708333333333335,3.3826547
0.6717592592592593,1.1017401,0.2923793859649123,3.2488983
0.7687422839506173,0.8451902,0.28015350877192985,3.6737618
0.8451466049382717,0.5811554,0.22341008771929827,4.3041325
0.8233101851851852,0.6283203,0.31140350877192985,3.5215595
0.8243518518518518,0.59836835,0.31529605263157895,3.5279267
0.875354938271605,0.4431161,0.26666666666666666,4.032093
0.9152623456790123,0.32328737,0.29967105263157895,4.309202
0.8875925925925926,0.38590205,0.3243421052631579,3.680329
0.8989583333333333,0.36161095,0.31973684210526315,3.7557988
0.9388966049382718,0.23260905,0.2862390350877193,4.542651
0.9532716049382718,0.19186564,0.27779605263157897,4.608443
0.9257947530864198,0.24896683,0.32127192982456143,3.921348
0.9411728395061728,0.21579163,0.3097587719298246,4.301113
0.9510956790123456,0.18294004,0.2526864035087719,5.244321
0.963125,0.14431036,0.2449013157894737,5.0454316
0.9497916666666667,0.18170007,0.31293859649122807,4.232871
0.9387114197530864,0.2023328,0.2986293859649123,4.4436316
0.965679012345679,0.12523057,0.23821271929824564,5.1917963
0.9708333333333333,0.11217653,0.2388157894736842,5.220548
0.9361342592592592,0.22816223,0.3173793859649123,4.4686685
0.9423842592592593,0.19483565,0.28711622807017545,4.513674
0.9505092592592592,0.16269515,0.2314144736842105,5.7682257
0.9626697530864198,0.13237628,0.24961622807017547,5.5705147
0.9532947530864198,0.16283742,0.3082236842105263,4.435599
