train_acc,train_loss,val_acc,val_loss
0.7616784037558685,2.069605,0.6909481095679012,2.0406127
0.781294014084507,2.0196848,0.7008825231481483,2.0263681
0.7854606807511737,1.9990159,0.7072241512345679,2.0154414
0.779474765258216,1.9816667,0.7059220679012346,2.0259857
0.7892018779342723,1.9622889,0.7033179012345679,2.0647566
0.7806044600938967,1.9647423,0.7113715277777777,1.9686168
0.7988996478873239,1.9178303,0.7102382330246914,1.9625849
0.8029636150234741,1.9032226,0.7298418209876543,1.9468905
0.7984008215962441,1.889172,0.7169897762345679,1.9618267
0.806924882629108,1.8739806,0.7163387345679012,2.0099404
0.7977699530516432,1.8814783,0.722439236111111,1.9101744
0.8134242957746478,1.8366061,0.718701774691358,1.9104
0.8183685446009389,1.826356,0.7409095293209876,1.8948482
0.811825117370892,1.8141705,0.730251736111111,1.9154009
0.82018779342723,1.801903,0.7276475694444443,1.9693273
0.8137323943661972,1.8134811,0.7328559027777777,1.8694805
0.8266285211267606,1.7698828,0.7293595679012346,1.8698311
0.8327318075117371,1.7626196,0.7487220293209876,1.8567634
0.8230487089201878,1.7520094,0.7393663194444443,1.8776346
0.832350352112676,1.7415761,0.7345679012345679,1.9426346
0.8245745305164319,1.7559872,0.7393663194444443,1.8338906
0.8378521126760563,1.7132264,0.7391251929012346,1.844015
0.8439553990610329,1.708919,0.7578366126543209,1.8237524
0.8355927230046949,1.6988945,0.7487220293209876,1.8494345
0.8442341549295774,1.690132,0.7448157793209876,1.9183995
0.8368984741784038,1.7066717,0.7452256944444443,1.8092979
0.8513350938967136,1.6649698,0.7501929012345679,1.8106594
0.853418427230047,1.6621183,0.7610918209876543,1.8018608
0.8455545774647887,1.6528754,0.7567756558641975,1.8238522
0.8539759389671362,1.6454034,0.7513261959876543,1.9007009
0.8474618544600939,1.6636223,0.751736111111111,1.7860078
0.8605780516431925,1.6224269,0.7547501929012346,1.7967172
0.861781103286385,1.6209962,0.7630449459876543,1.7794862
0.8536971830985915,1.6122667,0.7652391975308642,1.8062525
0.8645393192488263,1.6058692,0.7552324459876543,1.882369
0.8542840375586854,1.625525,0.7582465277777777,1.7683249
0.8680604460093897,1.5846903,0.7612606095679012,1.7782193
0.8691021126760563,1.5845636,0.7676022376543209,1.7629248
0.8654782863849765,1.5759516,0.7652391975308642,1.7896409
0.8731807511737089,1.5705882,0.7565345293209876,1.8653971
0.862206572769953,1.5914009,0.759548611111111,1.7528152
0.8755428403755868,1.5509529,0.7677710262345679,1.7651604
0.8739436619718309,1.5516889,0.7741126543209876,1.7471708
0.8740610328638497,1.5432374,0.7652391975308642,1.7763172
0.8791226525821596,1.5387105,0.7571855709876543,1.8533827
0.868368544600939,1.5606053,0.7660590277777777,1.7362108
0.885005868544601,1.520395,0.7671199845679012,1.749734
0.8784037558685446,1.5220528,0.7793209876543209,1.7344793
0.8804430751173709,1.5135226,0.7671923225308642,1.7640425
0.8883656103286385,1.5097967,0.7584876543209876,1.845496
0.876731220657277,1.5325311,0.7708574459876543,1.7263104
0.8932658450704225,1.4925431,0.7690731095679012,1.7415104
0.8836854460093897,1.4947261,0.7819251543209876,1.7227049
0.887925469483568,1.4862735,0.7691454475308642,1.7527784
0.8958480046948356,1.4832594,0.7597897376543209,1.8381739
0.882012910798122,1.5067776,0.7741126543209876,1.7157851
0.9005281690140845,1.4670775,0.7710262345679012,1.7330704
0.8902875586854461,1.4696726,0.7845293209876543,1.7124476
0.8949677230046947,1.4612873,0.7730516975308642,1.7437459
0.9026701877934273,1.4588143,0.7623939043209876,1.8302258
0.8875146713615024,1.483137,0.7786699459876543,1.7046537
0.9055897887323944,1.4434884,0.7716772762345679,1.7247206
0.8949090375586854,1.446562,0.7864824459876543,1.7048788
0.9031103286384977,1.4380052,0.7743537808641975,1.7354416
0.9081719483568076,1.4361972,0.7636959876543209,1.8212247
0.8914759389671362,1.4611402,0.7815152391975309,1.6960925
0.9108714788732394,1.4216384,0.7742814429012346,1.7169695
0.8990903755868545,1.4250587,0.7877845293209876,1.6980788
0.9081719483568076,1.4165337,0.7741126543209876,1.7283578
0.9143339201877935,1.4151297,0.7663001543209876,1.8126577
0.8967576291079813,1.4406021,0.7828173225308642,1.6904529
0.914612676056338,1.4012969,0.7784288194444443,1.7127491
0.9050322769953051,1.4049858,0.7858314043209876,1.6911751
0.9130134976525822,1.3964267,0.7741126543209876,1.7233161
0.9198356807511737,1.3954681,0.7656491126543209,1.8040177
0.9024794600938968,1.42141,0.7841194058641975,1.6820049
0.917693661971831,1.3823138,0.7797309027777777,1.7054596
0.9105340375586853,1.3861547,0.7851803626543209,1.6852709
0.9196156103286386,1.3776097,0.7741126543209876,1.7173771
0.9255575117370892,1.3770603,0.7669511959876543,1.7969459
0.9073210093896714,1.4034296,0.7867235725308642,1.6780258
0.9227552816901409,1.3645195,0.7816840277777777,1.6988415
0.9164759389671361,1.3684127,0.7897376543209876,1.6787866
0.9257775821596245,1.3599931,0.7741126543209876,1.7123232
0.9299589201877935,1.3598204,0.7710985725308642,1.791324
0.912162558685446,1.3865442,0.7893277391975309,1.672382
