epoch,train_acc,train_loss,val_acc,val_loss
46.0,0.24821009389671359,3.9946668,0.07120466820987655,4.9148326
47.0,0.25789319248826287,3.9692743,0.07429108796296297,4.947569
48.0,0.2478726525821596,3.9947166,0.08446662808641975,4.9313226
48.0,0.2697769953051643,3.8778167,0.072265625,4.956178
49.0,0.259756455399061,3.876513,0.07429108796296297,4.9548755
50.0,0.2888057511737089,3.8086603,0.06688850308641975,4.9155827
51.0,0.3032863849765258,3.7727695,0.07665412808641975,4.91969
52.0,0.29056631455399057,3.7954226,0.07836612654320987,4.916142
52.0,0.3167693661971831,3.6877453,0.08227237654320987,4.944647
53.0,0.3173708920187794,3.6862519,0.07038483796296297,4.984442
54.0,0.3302523474178404,3.6420739,0.0718557098765432,4.922663
55.0,0.34399941314553995,3.5886803,0.07990933641975308,4.9938345
56.0,0.3377200704225352,3.6058168,0.08357445987654322,4.942995
56.0,0.36204518779342726,3.5151837,0.07836612654320987,4.987572
57.0,0.374325117370892,3.4694667,0.07583429783950617,4.9732795
58.0,0.39617077464788736,3.4293878,0.068359375,4.946735
59.0,0.4076144366197183,3.3725235,0.08470775462962964,4.9705396
60.0,0.38931924882629104,3.4070396,0.07250675154320987,4.972624
60.0,0.4282423708920188,3.2819948,0.07641300154320987,4.9569182
61.0,0.4331426056338028,3.2888477,0.08063271604938271,5.0295186
62.0,0.45636737089201873,3.220425,0.08056037808641975,4.982479
63.0,0.4587734741784037,3.1847577,0.07990933641975308,5.033628
64.0,0.46338028169014084,3.1843407,0.07641300154320987,4.982137
64.0,0.5099471830985915,3.032307,0.07552083333333333,5.0313516
65.0,0.49614143192488264,3.060281,0.0697337962962963,5.034779
66.0,0.5223884976525821,3.0133066,0.08097029320987655,5.093771
67.0,0.5311326291079812,2.965291,0.08234471450617284,5.0424895
68.0,0.5228579812206573,2.9733832,0.0757619598765432,5.0689893
68.0,0.5840082159624412,2.7956445,0.08422550154320989,5.0266833
69.0,0.5865903755868545,2.7849002,0.07713638117283951,5.060575
70.0,0.6091549295774648,2.734926,0.08186246141975308,5.100165
71.0,0.628462441314554,2.6735604,0.07795621141975308,5.099845
72.0,0.5995011737089202,2.731427,0.07315779320987655,5.1052456
72.0,0.6452464788732394,2.5834396,0.07445987654320987,5.174986
73.0,0.641006455399061,2.5997908,0.06932388117283951,5.1144996
74.0,0.6759976525821596,2.5083199,0.08600983796296297,5.162556
75.0,0.6732394366197183,2.5048902,0.08251350308641975,5.1545873
76.0,0.6452758215962441,2.5610795,0.08381558641975308,5.118489
76.0,0.7480193661971831,2.2873642,0.07445987654320987,5.1518893
77.0,0.7466989436619719,2.2743576,0.07233796296296297,5.204723
78.0,0.761443661971831,2.237725,0.08405671296296297,5.207666
78.0,0.7964348591549296,2.1200068,0.07096354166666667,5.258901
79.0,0.8021566901408451,2.1198344,0.07388117283950617,5.2839627
80.0,0.8045774647887324,2.096481,0.07535204475308642,5.2868466
