epoch,train_acc,train_loss,val_acc,val_loss
30.0,0.01210387323943662,5.2394385,0.011067708333333334,5.367335
30.0,0.01210387323943662,5.249054,0.008463541666666666,5.354412
31.0,0.011883802816901408,5.231066,0.0078125,5.752041
32.0,0.010123239436619719,5.238226,0.011067708333333334,5.520305
33.0,0.013042840375586855,5.2120748,0.009114583333333334,5.4004693
34.0,0.011883802816901408,5.230545,0.00544945987654321,5.442852
35.0,0.014084507042253521,5.1998467,0.010416666666666666,5.6394477
36.0,0.011663732394366197,5.223853,0.010657793209876544,5.4466023
37.0,0.015184859154929578,5.2034674,0.0078125,5.51634
38.0,0.011883802816901408,5.2266607,0.010657793209876544,5.5853333
39.0,0.012984154929577465,5.2032194,0.0078125,5.490715
40.0,0.011663732394366197,5.2026825,0.016107253086419752,5.4279656
41.0,0.018926056338028168,5.1882033,0.009114583333333334,5.5449677
42.0,0.011883802816901408,5.19984,0.009114583333333334,5.401356
43.0,0.0159037558685446,5.1795244,0.016276041666666668,5.511785
44.0,0.012544014084507043,5.19563,0.007161458333333333,5.345449
45.0,0.015184859154929578,5.171354,0.0078125,5.7907615
46.0,0.0159037558685446,5.158311,0.011067708333333334,5.2961555
47.0,0.02090669014084507,5.164321,0.010416666666666666,5.516796
48.0,0.01738556338028169,5.159159,0.01171875,5.283589
49.0,0.016065140845070422,5.1572776,0.008463541666666666,5.3042483
50.0,0.018705985915492957,5.1336293,0.010006751543209876,5.366501
51.0,0.016285211267605633,5.1439643,0.01953125,5.4334426
52.0,0.01716549295774648,5.1366835,0.013020833333333334,5.2984715
53.0,0.016505281690140844,5.1308327,0.014973958333333334,5.330458
54.0,0.019806338028169015,5.1256633,0.012610918209876544,5.2579865
55.0,0.021346830985915492,5.1379404,0.02066454475308642,5.41165
56.0,0.018705985915492957,5.116137,0.010416666666666666,5.2681856
57.0,0.018485915492957746,5.129763,0.012369791666666666,5.32703
58.0,0.023606220657276994,5.102932,0.011067708333333334,5.224319
59.0,0.015184859154929578,5.1229844,0.009765625,5.395636
60.0,0.02272593896713615,5.10323,0.01953125,5.291614
61.0,0.019586267605633804,5.1098747,0.014322916666666666,5.437815
62.0,0.02244718309859155,5.0865517,0.014973958333333334,5.2175364
62.0,0.021786971830985914,5.0762434,0.010416666666666666,5.2541146
63.0,0.018926056338028168,5.0929985,0.015625,5.2835727
64.0,0.018926056338028168,5.0876384,0.015625,5.3152156
65.0,0.02102406103286385,5.0791593,0.01912133487654321,5.1619134
66.0,0.020246478873239437,5.0875907,0.01634837962962963,5.261016
67.0,0.02750880281690141,5.0660143,0.014564043209876544,5.2934895
68.0,0.023107394366197184,5.07366,0.013020833333333334,5.2952733
69.0,0.023767605633802816,5.0649652,0.016927083333333332,5.215697
70.0,0.023987676056338027,5.057278,0.013671875,5.3084645
71.0,0.024706572769953052,5.047501,0.012369791666666666,5.202984
72.0,0.02420774647887324,5.0377927,0.015625,5.4334164
73.0,0.02574823943661972,5.0279756,0.018060378086419752,5.1672664
74.0,0.02420774647887324,5.0316706,0.022207754629629633,5.285924
75.0,0.02404636150234742,5.020126,0.020833333333333332,5.3236117
76.0,0.018926056338028168,5.046367,0.018470293209876542,5.233305
77.0,0.02266725352112676,5.0350347,0.016276041666666668,5.5745506
78.0,0.020085093896713615,5.018158,0.016927083333333332,5.1610208
79.0,0.024867957746478875,5.015189,0.021725501543209874,5.296177
80.0,0.025528169014084508,5.0105104,0.016276041666666668,5.135137
81.0,0.023107394366197184,4.997854,0.020182291666666668,5.1635823
82.0,0.026848591549295774,4.987316,0.015866126543209878,5.2721753
83.0,0.027127347417840376,4.9908695,0.020182291666666668,5.2806115
84.0,0.021566901408450703,4.9946437,0.015625,5.170328
85.0,0.030149647887323945,4.962359,0.018229166666666668,5.1333623
86.0,0.03301056338028169,4.971211,0.018229166666666668,5.139412
87.0,0.03125,4.954811,0.016927083333333332,5.1763725
88.0,0.032130281690140844,4.9497995,0.0234375,5.165686
89.0,0.03086854460093897,4.9400387,0.015625,5.184958
90.0,0.029269366197183098,4.950278,0.0234375,5.1071496
91.0,0.03279049295774648,4.937119,0.018229166666666668,5.1516967
92.0,0.027948943661971832,4.9547753,0.01953125,5.179485
93.0,0.02992957746478873,4.929546,0.020013503086419752,5.212394
94.0,0.03125,4.947441,0.026692708333333332,5.077132
95.0,0.02932805164319249,4.9507074,0.025631751543209874,5.047146
96.0,0.029269366197183098,4.932681,0.026692708333333332,5.098726
97.0,0.030589788732394367,4.917454,0.024088541666666668,5.0825667
98.0,0.032570422535211266,4.905564,0.030189043209876542,5.0715423
99.0,0.030149647887323945,4.904386,0.029779128086419752,5.0864434
