epoch,train_acc,train_loss,val_acc,val_loss
0.0,0.00534037558685446,5.3719134,0.00390625,5.3489265
1.0,0.003961267605633803,5.3486047,0.004798418209876543,5.3787293
2.0,0.00528169014084507,5.323819,0.005859375,5.5296407
3.0,0.007042253521126761,5.318131,0.007161458333333333,5.379375
4.0,0.006382042253521127,5.320706,0.005208333333333333,5.357855
5.0,0.006602112676056338,5.2814646,0.0078125,5.476383
6.0,0.009903169014084508,5.249564,0.009114583333333334,5.4777303
7.0,0.007482394366197183,5.250228,0.0078125,5.3769493
8.0,0.01210387323943662,5.2351584,0.009114583333333334,5.615719
9.0,0.010123239436619719,5.219999,0.009114583333333334,5.6115036
10.0,0.010783450704225352,5.223365,0.005859375,5.4597764
11.0,0.008362676056338027,5.2378535,0.00935570987654321,5.7181344
12.0,0.009242957746478873,5.217477,0.008704668209876544,5.6890464
13.0,0.01056338028169014,5.1978087,0.009114583333333334,5.878816
14.0,0.009242957746478873,5.2206244,0.01171875,5.865911
15.0,0.008142605633802816,5.2073817,0.011067708333333334,5.3591423
16.0,0.014304577464788732,5.175096,0.009765625,5.4888625
17.0,0.009741784037558685,5.193714,0.014322916666666666,5.468357
18.0,0.009242957746478873,5.2053413,0.01171875,5.37525
19.0,0.011003521126760563,5.1787972,0.01171875,5.5755906
20.0,0.011663732394366197,5.1599445,0.010416666666666666,5.5116115
21.0,0.009463028169014084,5.1778135,0.010416666666666666,5.3258986
22.0,0.008142605633802816,5.1746254,0.01171875,5.2375836
23.0,0.01232394366197183,5.1421094,0.009765625,5.397133
24.0,0.009683098591549295,5.16931,0.014564043209876544,5.3907533
25.0,0.011003521126760563,5.1680193,0.009765625,5.2826533
26.0,0.013204225352112676,5.1303153,0.018952546296296297,5.2228675
27.0,0.014524647887323943,5.127605,0.009765625,5.314895
28.0,0.01232394366197183,5.1481647,0.012369791666666666,5.2665076
29.0,0.013204225352112676,5.1349664,0.013020833333333334,5.2616906
30.0,0.018045774647887324,5.1113515,0.010416666666666666,5.362522
31.0,0.014363262910798123,5.1234794,0.009765625,5.2565517
32.0,0.011223591549295775,5.1220093,0.01130883487654321,5.191463
33.0,0.015404929577464789,5.1043134,0.01171875,5.320205
34.0,0.01584507042253521,5.108389,0.016517168209876542,5.342762
35.0,0.011883802816901408,5.11837,0.01171875,5.13909
36.0,0.01716549295774648,5.0907288,0.016517168209876542,5.1697927
37.0,0.015184859154929578,5.067881,0.010657793209876544,5.340416
